MMKP_GR02,./mmkp_d_142.txt,58303,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_143.txt,68572,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_144.txt,60969,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_145.txt,149914,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_146.txt,156842,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_147.txt,146703,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_148.txt,151819,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_149.txt,135367,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_15.txt,24289,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_150.txt,151982,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_151.txt,143040,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_152.txt,139590,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_153.txt,125376,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_154.txt,151614,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_155.txt,163106,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_156.txt,144479,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_158.txt,161545,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_159.txt,133502,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_16.txt,30228,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_160.txt,148304,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_161.txt,275621,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_162.txt,282725,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_163.txt,267702,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_164.txt,303913,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_165.txt,300709,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_166.txt,319042,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_167.txt,286996,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_168.txt,293606,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_169.txt,242410,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_17.txt,69246,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_170.txt,318941,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_171.txt,256948,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_172.txt,353217,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_173.txt,318659,0.1,Solution is feasible
MMKP_GR02,./mmkp_d_174.txt,331383,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_175.txt,324073,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_176.txt,241929,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_177.txt,432075,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_178.txt,404670,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_179.txt,432328,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_18.txt,70661,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_180.txt,400501,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_181.txt,351936,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_182.txt,401663,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_183.txt,498585,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_184.txt,395213,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_19.txt,66808,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_193.txt,87437,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_194.txt,71871,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_195.txt,59808,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_196.txt,68131,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_197.txt,71321,0.09,Solution is feasible
MMKP_GR02,./mmkp_d_198.txt,66220,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_199.txt,60128,0.11,Solution is feasible
MMKP_GR02,./mmkp_d_2.txt,28669,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_20.txt,58292,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_200.txt,72252,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_201.txt,71590,0.09,Solution is feasible
MMKP_GR02,./mmkp_d_202.txt,68222,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_203.txt,78994,0.1,Solution is feasible
MMKP_GR02,./mmkp_d_204.txt,65193,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_205.txt,79808,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_206.txt,72023,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_207.txt,74333,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_208.txt,71345,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_209.txt,153136,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_21.txt,75579,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_210.txt,197012,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_211.txt,171476,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_212.txt,206574,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_213.txt,174315,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_214.txt,197993,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_215.txt,164873,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_216.txt,195728,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_217.txt,175682,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_218.txt,202916,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_219.txt,191694,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_22.txt,79555,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_220.txt,185506,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_221.txt,179869,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_222.txt,184032,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_223.txt,204147,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_224.txt,182189,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_225.txt,464350,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_226.txt,366919,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_227.txt,336732,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_228.txt,319674,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_229.txt,454789,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_23.txt,90428,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_230.txt,327130,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_231.txt,372477,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_232.txt,388911,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_233.txt,358114,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_234.txt,393721,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_235.txt,324718,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_236.txt,350766,0.08,Solution is feasible
MMKP_GR02,./mmkp_d_24.txt,74539,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_241.txt,465420,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_242.txt,555181,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_243.txt,487573,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_244.txt,498957,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_25.txt,65894,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_26.txt,70504,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_27.txt,71894,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_28.txt,48793,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_29.txt,74604,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_3.txt,28214,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_30.txt,64379,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_31.txt,89068,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_32.txt,63548,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_33.txt,145832,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_34.txt,175990,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_35.txt,121617,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_36.txt,146212,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_37.txt,171030,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_38.txt,141102,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_39.txt,133897,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_4.txt,29231,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_40.txt,126938,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_41.txt,131482,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_42.txt,153442,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_43.txt,133928,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_44.txt,131428,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_45.txt,87757,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_46.txt,144211,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_47.txt,151244,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_48.txt,153754,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_49.txt,201158,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_5.txt,31735,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_50.txt,180464,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_51.txt,218151,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_52.txt,176415,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_53.txt,176608,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_54.txt,200416,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_55.txt,172857,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_56.txt,228741,0.05,Solution is feasible
MMKP_GR02,./mmkp_d_57.txt,194979,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_59.txt,208400,0.06,Solution is feasible
MMKP_GR02,./mmkp_d_6.txt,32107,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_60.txt,192667,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_61.txt,225485,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_62.txt,177417,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_64.txt,232415,0.07,Solution is feasible
MMKP_GR02,./mmkp_d_65.txt,41026,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_66.txt,50651,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_67.txt,42691,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_68.txt,44130,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_69.txt,42149,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_7.txt,31183,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_70.txt,45438,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_71.txt,41193,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_72.txt,50787,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_73.txt,51537,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_74.txt,39870,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_75.txt,45736,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_76.txt,42751,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_77.txt,49820,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_78.txt,27851,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_79.txt,43237,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_8.txt,28098,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_80.txt,41119,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_81.txt,101829,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_82.txt,122377,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_83.txt,104012,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_84.txt,96634,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_85.txt,102470,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_86.txt,111400,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_87.txt,115675,0.03,Solution is feasible
MMKP_GR02,./mmkp_d_88.txt,100439,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_89.txt,144633,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_9.txt,30041,0.02,Solution is feasible
MMKP_GR02,./mmkp_d_90.txt,96685,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_91.txt,81468,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_92.txt,119060,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_93.txt,108749,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_94.txt,111294,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_95.txt,116116,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_97.txt,191125,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_98.txt,221061,0.04,Solution is feasible
MMKP_GR02,./mmkp_d_99.txt,222916,0.04,Solution is feasible
